uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000167410700034,Polyphosphate : AMP phosphotransferase and Polyphosphate : ADP phosphotransferase activities of Pseudomonas aeruginosa,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,281,821-826,MAR 2,2001,"Ishige, K | Noguchi, T",,NA,NA,409XJ,0006-291X,NA,all,all
WOS:000450541700012,Analytical polyphosphate extraction from Saccharomyces cerevisiae,ANALYTICAL BIOCHEMISTRY,NA,563,71-78,DEC 15,2018,"Christ, Jonas Johannes | Blank, Lars Mathias",Polyphosphate quantification | Saccharomyces cerevisiae | Analytical extraction | Saccharomyces cerevisiae exopolyphosphatase 1 (scPpx1p) | Saccharomyces cerevisiae inorganic | pyrophosphatase 1 (scIpp1p),10.1016/j.ab.2018.09.021,NA,HA8LS,0003-2697,NA,all,all
WOS:000383243100044,Extracellular Polyphosphate Inhibits Proliferation in an Autocrine Negative Feedback Loop in Dictyostelium discoideum,JOURNAL OF BIOLOGICAL CHEMISTRY,38,291,20260-20269,SEP 16,2016,"Suess, Patrick M. | Gomer, Richard H.",cell biology | cell growth | cell proliferation | Dictyostelium | stress | inositol hexakisphosphate kinase | polyphosphate | polyphosphate kinase,10.1074/jbc.M116.737825,NA,DV9EO,NA,NA,all,all
WOS:000260900900012,Different chain length specificity among three polyphosphate quantification methods,ANALYTICAL BIOCHEMISTRY,2,383,210-216,DEC 15,2008,"Ohtomo, Ryo | Sekiguchi, Yoko | Kojima, Tomoko | Saito, Masanori",Polyphosphate | Chain length | Polyphosphate kinase (PPK) | Polyphosphate exopolyphosphatase (PPX),10.1016/j.ab.2008.08.002,NA,372KQ,0003-2697,NA,all,all
WOS:000397297300022,Polyphosphate nanoparticles on the platelet surface trigger contact system activation,BLOOD,12,129,1707-1717,MAR 23,2017,"Verhoef, Johan J. F. | Barendrecht, Arjan D. | Nickel, Katrin F. | Dijkxhoorn, Kim | Kenne, Ellinor | Labberton, Linda | McCarty, Owen J. T. | Schiffelers, Raymond | Heijnen, Harry F. | Hendrickx, Antoni P. | Schellekens, Huub | Fens, Marcel H. | de Maat, Steven | Renne, Thomas | Maas, Coen",,10.1182/blood-2016-08-734988,NA,EP3QR,0006-4971,NA,all,all
WOS:000398036900009,Bacterial microcompartment-directed polyphosphate kinase promotes stable polyphosphate accumulation in E. coli,BIOTECHNOLOGY JOURNAL,3,12,,MAR,2017,"Liang, Mingzhi | Frank, Stefanie | Luensdorf, Heinrich | Warren, Martin J. u | Prentice, Michael B.",Bacteria | Biopolymers | Metabolic engineering | Microreactors | Synthetic biology,10.1002/biot.201600415,NA,EQ4HN,1860-6768,NA,all,all
WOS:000177244500007,Characterization and application of a long-chain polyphosphate in bacteria,NIPPON NOGEIKAGAKU KAISHI-JOURNAL OF THE JAPAN SOCIETY FOR BIOSCIENCE BIOTECHNOLOGY AND AGROCHEMISTRY,8,76,727-729,NA,2002,"Kuroda, A | Kato, J | Ikeda, T | Takiguchi, N | Ohtake, H",inorganic polyphosphate | ATP | evolution | glucokinase | Lon protease,NA,NA,580QD,0002-1407,NA,all,all
WOS:000477140800001,Comparison of the hydrolysis characteristics of three polyphosphates and their effects on soil phosphorus and micronutrient availability,SOIL USE AND MANAGEMENT,NA,NA,,JUL 22,2019,"Wang, Xuewei | Gao, Yanju | Hu, Baowei | Chu, Guixin",ammonium polyphosphate | hydrolysis | micronutrient availability | soil pH | temperature,10.1111/sum.12526,NA,IL2OW,0266-0032,NA,all,all
WOS:000305838400006,Optimization of sol-gel coatings on the surface of ammonium polyphosphate and its application in epoxy resin,JOURNAL OF FIRE SCIENCES,4,30,357-371,JUL,2012,"Qu, Hongqiang | Hao, Jianwei | Wu, Weihong | Zhao, Xiaowei | Jiang, Subin",Ammonium polyphosphate | surface modified | sol-gel | intumescent flame-retardant | epoxy resin,10.1177/0734904112442360,NA,966LF,0734-9041,NA,all,all
WOS:000375036800003,Flame retardancy of ammonium polyphosphate-montmorillonite nanocompounds on epoxy resin,JOURNAL OF FIRE SCIENCES,3,34,212-225,MAY,2016,"He, Xiangdong | Zhang, Wenchao | Yi, Deqi | Yang, Rongjie",Epoxy resin | montmorillonite | ammonium polyphosphate | ammonium polyphosphate-montmorillonite nanocompound | flame retardant,10.1177/0734904116637213,NA,DK6LZ,0734-9041,NA,all,all
WOS:000239392200001,RbGd(PO3)(4),ACTA CRYSTALLOGRAPHICA SECTION E-CRYSTALLOGRAPHIC COMMUNICATIONS,NA,62,I166-I168,AUG,2006,"Ettis, Hasna | Naili, Houcine | Mhiri, Tahar",,10.1107/S1600536806025487,NA,068RN,2056-9890,NA,all,all
WOS:000464099300007,The putative G protein-coupled receptor GrlD mediates extracellular polyphosphate sensing in Dictyostelium discoideum,MOLECULAR BIOLOGY OF THE CELL,9,30,1118-1128,APR 15,2019,"Suess, Patrick M. | Tang, Yu | Gomer, Richard H.",,10.1091/mbc.E18-10-0686,NA,HS8DD,1059-1524,NA,all,all
WOS:000350670700002,"Response to Comment on ""The Chemical Nature of Phosphorus in Subtropical Lake Sediments"", by Kenney et al.",AQUATIC GEOCHEMISTRY,1,21,7-9,JAN,2015,"Turner, Benjamin L. | Torres, Isabela C. | Reddy, K. Ramesh",Polyphosphate | Lake Apopka | Solution phosphorus-31 NMR spectroscopy | Sediment,10.1007/s10498-014-9242-y,NA,CC9EK,1380-6165,NA,all,all
WOS:000234669100011,Effect of polyphosphate on removal of endocrine-disrupting chemicals of nonylphenol and bisphenol-A by activated carbons,WATER QUALITY RESEARCH JOURNAL OF CANADA,4,40,484-490,NA,2005,"Choi, KJ | Kim, SG | Kim, CW | Kim, SH",endocrine-disrupting chemicals | nonylphenol | bisphenol-A | polyphosphate | activated carbon,NA,NA,003GF,1201-3080,NA,all,all
WOS:000259402600037,Polyphosphate enhances fibrin clot structure,BLOOD,7,112,2810-2816,OCT 1,2008,"Smith, Stephanie A. | Morrissey, James H.",,10.1182/blood-2008-03-145755,NA,351CR,0006-4971,NA,all,all
WOS:000274453100017,Polyphosphate binds with high affinity to exosite II of thrombin,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,3,8,548-555,MAR,2010,"Mutch, N. J. | Myles, T. | Leung, L. L. K. | Morrissey, J. H.",exosite II | polyphosphate | prothrombin | thrombin,10.1111/j.1538-7836.2009.03723.x,NA,554RW,1538-7933,NA,all,all
WOS:000306099900004,Loss-of-function of inositol polyphosphate-4-phosphatase reversibly increases the severity of allergic airway inflammation,NATURE COMMUNICATIONS,NA,3,,JUN,2012,"Aich, Jyotirmoi | Mabalirajan, Ulaganathan | Ahmad, Tanveer | Agrawal, Anurag | Ghosh, Balaram",,10.1038/ncomms1880,NA,970AG,2041-1723,NA,all,all
WOS:000080895200014,Polyphosphate formation by Acinetobacter johnsonii 210A: effect of cellular energy status and phosphate-specific transport system,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,5,51,639-646,MAY,1999,"van Niel, EWJ | de Best, JH | Kets, EPW | Bonting, CFC | Kortstee, GJJ",,NA,NA,206TK,0175-7598,NA,all,all
WOS:000072519200003,Two internal pools of soluble polyphosphate in the cyanobacterium Synechocystis sp. strain PCC 6308: An in vivo P-31 NMR spectroscopic study,ARCHIVES OF MICROBIOLOGY,3,169,195-200,MAR,1998,"Lawerence, BA | Suarez, C | DePina, A | Click, E | Kolodny, NH | Allen, MM",cyanobacteria | polyphosphate | in vivo P-31 NMR spectroscopy | Synechocystis sp. strain PCC 6308 | EDTA permeabilization | spheroplasts,NA,NA,ZB899,0302-8933,NA,all,all
WOS:A1993KU03700001,POLYPHOSPHATE-DEPENDENT ENZYMES IN SOME CORYNEFORM BACTERIA ISOLATED FROM SEWAGE-SLUDGE,FEMS MICROBIOLOGY LETTERS,2-3,107,133-138,MAR 1,1993,"BARK, K | KAMPFER, P | SPONNER, A | DOTT, W",POLYPHOSPHATE ACCUMULATION | BIOLOGICAL PHOSPHATE REMOVAL | CORYNEFORM BACTERIA | POLYPHOSPHATE GLUCOKINASE | GLUCOSE-6-PHOSPHATE-DEPENDENT NAD KINASE,NA,NA,KU037,0378-1097,NA,all,all
WOS:000428386400021,A Flow Cytometry-Based Assay for Procoagulant Platelet Polyphosphate,CYTOMETRY PART B-CLINICAL CYTOMETRY,2,94,369-373,MAR,2018,"Labberton, Linda | Long, Andy T. | Gendler, Sandra J. | Snozek, Christine L. | Stavrou, Evi X. | Nickel, Katrin F. | Maas, Coen | Blankenberg, Stefan | Hernandez, James S. | Renne, Thomas",platelets | biomarker | flow cytometry | polyphosphate,10.1002/cyto.b.21492,NA,GA5PQ,1552-4949,NA,all,all
WOS:000187550700007,Rapid accumulation of polyphosphate in extraradical hyphae of an arbuscular mycorrhizal fungus as revealed by histochemistry and a polyphosphate kinase/luciferase system,NEW PHYTOLOGIST,2,161,387-392,FEB,2004,"Ezawa, T | Cavagnaro, TR | Smith, SE | Smith, FA | Ohtomo, R",arbuscular mycorrhizal fungi | luciferase | metachromasy | polyphosphate | polyphosphate kinase | Toluidine Blue O,10.1046/j.1469-8137.2003.00966.x,NA,757FR,0028-646X,NA,all,all
WOS:A1995RE33000025,OSMOTIC-STRESS-INDUCED SYNTHESIS AND DEGRADATION OF INORGANIC POLYPHOSPHATES IN THE ALGA PHAEODACTYLUM-TRICORNUTUM,MARINE ECOLOGY PROGRESS SERIES,1-3,121,279-288,MAY,1995,"LEITAO, JM | LORENZ, B | BACHINSKI, N | WILHELM, C | MULLER, WEG | SCHRODER, HC",POLYPHOSPHATE | OSMOTIC STRESS | POLYPHOSPHATE METABOLISM | ALGAE | PHAEODACTYLUM TRICORNUTUM,NA,NA,RE330,0171-8630,NA,all,all
WOS:000385367300010,Structural investigation of nickel polyphosphate coacervate glass-ceramics,RSC ADVANCES,94,6,91150-91156,NA,2016,"Franco, Douglas F. | Manzani, Danilo | Barud, Hernane S. | Antonio, Selma G. | de Oliveira, Luiz F. C. | Silva, Mauricio A. P. | Ribeiro, Sidney J. L. | Nalin, Marcelo",,10.1039/c6ra20696d,NA,DY8GO,2046-2069,NA,all,all
WOS:000168835200028,Use of polyphosphate in corrosion control,JOURNAL AMERICAN WATER WORKS ASSOCIATION,2,92,95-102,FEB,2000,"Cantor, AF | Denig-Chakroff, D | Vela, RR | Oleinik, MG | Lynch, DL",,NA,NA,434UX,0003-150X,NA,all,all
WOS:000474614300019,"Extracellular Polyphosphate Promotes Macrophage and Fibrocyte Differentiation, Inhibits Leukocyte Proliferation, and Acts as a Chemotactic Agent for Neutrophils",JOURNAL OF IMMUNOLOGY,2,203,493-499,JUL 15,2019,"Suess, Patrick M. | Chinea, Luis E. | Pilling, Darrell | Gomer, Richard H.",,10.4049/jimmunol.1801559,NA,IH6NR,0022-1767,NA,all,all
WOS:000223057000003,New basic and applied aspects of polyphosphate in microorganisms,NIPPON NOGEIKAGAKU KAISHI-JOURNAL OF THE JAPAN SOCIETY FOR BIOSCIENCE BIOTECHNOLOGY AND AGROCHEMISTRY,8,78,738-743,NA,2004,"Kuroda, A",inorganic polyphosphate | ATP | environmental biotechnology | evolution | bioluminescence,NA,NA,843DW,0002-1407,NA,all,all
WOS:A1972L974400016,STUDY ON EQUILIBRIUM DIAGRAM BETWEEN LITHIUM POLYPHOSPHATE AND LEAD POLYPHOSPHATE,COMPTES RENDUS HEBDOMADAIRES DES SEANCES DE L ACADEMIE DES SCIENCES SERIE C,11,274,1063-&,NA,1972,"GRENIER, JC | MAHAMA, I",,NA,NA,L9744,NA,NA,all,all
WOS:A1983RA87500008,CHARACTERISTICS OF MAGNESIUM POLYPHOSPHATE CEMENTS DERIVED FROM AMMONIUM POLYPHOSPHATE SOLUTIONS,CEMENT AND CONCRETE RESEARCH,4,13,499-506,NA,1983,"SUGAMA, T | KUKACKA, LE",,NA,NA,RA875,0008-8846,NA,all,all
WOS:000370424700003,Flow perfusion culture of MC3T3-E1 osteogenic cells on gradient calcium polyphosphate scaffolds with different pore sizes,JOURNAL OF BIOMATERIALS APPLICATIONS,7,30,908-918,FEB,2016,"Chen, Liang | Song, Wei | Markel, David C. | Shi, Tong | Muzik, Otto | Matthew, Howard | Ren, Weiping",Calcium polyphosphate | gradient scaffold | perfusion flow bioreactor | F-18-fluorine micro-positron emission tomography,10.1177/0885328215608335,NA,DE1ZD,0885-3282,NA,all,all
WOS:000405613400016,Extracellular polyphosphate signals through Ras and Akt to prime Dictyostelium discoideum cells for development,JOURNAL OF CELL SCIENCE,14,130,2394-2404,JUL 15,2017,"Suess, Patrick M. | Watson, Jacob | Chen, Wensheng | Gomer, Richard H.",Development | Dictyostelium | Proteasome | Polyphosphate | Ras | Akt,10.1242/jcs.203372,NA,FA7GM,0021-9533,NA,all,all
WOS:A1997WX36100009,Manipulation of independent synthesis and degradation of polyphosphate in Escherichia coli for investigation of phosphate secretion from the cell,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,5,63,1689-1695,MAY,1997,"VanDien, SJ | Keyhani, S | Yang, C | Keasling, JD",,NA,NA,WX361,0099-2240,NA,all,all
WOS:000381950500031,Degradation and hemostatic properties of polyphosphate coacervates,ACTA BIOMATERIALIA,NA,41,328-341,SEP 1,2016,"Momeni, Arash | Filiaggi, Mark Joseph",Polyphosphate | Coacervate | Degradation | Hemostasis,10.1016/j.actbio.2016.06.002,NA,DU1EH,1742-7061,NA,all,all
WOS:A1997YA69500005,Inhibition by polyphosphate of phytopathogenic polygalacturonases from Botrytis cinerea,CANADIAN JOURNAL OF MICROBIOLOGY,9,43,835-840,SEP,1997,"MellerHarel, Y | Argaman, A | BenBashat, D | Navon, G | Aharonowitz, Y | Gutnick, D",polygalacturonase | polyphosphate | Botrytis cinerea | Streptomyces | P-31-NMR,NA,NA,YA695,0008-4166,NA,all,all
WOS:000474809700003,Saccharomyces cerevisiae containing 28% polyphosphate and production of a polyphosphate-rich yeast extract thereof,FEMS YEAST RESEARCH,3,19,,MAY,2019,"Christ, Jonas Johannes | Blank, Lars Mathias",polyphosphate | Saccharomyces cerevisiae | yeast extract,10.1093/femsyr/foz011,NA,IH9EP,1567-1356,NA,all,all
WOS:A1987G882300046,THE MECHANISM OF UTILIZATION OF POLYPHOSPHATE BY POLYPHOSPHATE GLUCOKINASE FROM PROPIONIBACTERIUM-SHERMANII,JOURNAL OF BIOLOGICAL CHEMISTRY,11,262,5223-5226,APR 15,1987,"PEPIN, CA | WOOD, HG",,NA,NA,G8823,0021-9258,NA,all,all
WOS:000335832500030,Polyphosphate suppresses complement via the terminal pathway,BLOOD,5,123,768-776,JAN 30,2014,"Wat, Jovian M. | Foley, Jonathan H. | Krisinger, Michael J. | Ocariza, Linnette Mae | Lei, Victor | Wasney, Gregory A. | Lameignere, Emilie | Strynadka, Natalie C. | Smith, Stephanie A. | Morrissey, James H. | Conway, Edward M.",,10.1182/blood-2013-07-515726,NA,AH0TE,0006-4971,NA,all,all
WOS:A1996TU64100004,Phosphate glass as a phosphate source in high cell density Escherichia coli fermentations,BIOTECHNOLOGY PROGRESS,1,12,22-25,JAN-FEB,1996,"Curless, C | Baclaski, J | Sachdev, R",,NA,NA,TU641,8756-7938,NA,all,all
WOS:000304788500063,Regulation of Polyphosphate Kinase Production by Antisense RNA in Pseudomonas fluorescens Pf0-1,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,12,78,4533-4537,JUN,2012,"Silby, Mark W. | Nicoll, Julie S. | Levy, Stuart B.",,10.1128/AEM.07836-11,NA,952JJ,0099-2240,NA,all,all
WOS:000435129700007,Enhancement of calcification by osteoblasts cultured on hydroxyapatite surfaces with adsorbed inorganic polyphosphate,IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL,6,54,449-457,JUN,2018,"Kato, Kan | Morita, Koji | Hirata, Isao | Doi, Kazuya | Kubo, Takayasu | Kato, Koichi | Tsuga, Kazuhiro",Inorganic polyphosphate | Hydroxyapatite | Adsorption | Osteoblast | Calcification | Bone regeneration,10.1007/s11626-018-0257-3,NA,GJ2US,1071-2690,NA,all,all
WOS:A1981LR09500029,POLYPHOSPHATE BINDING INTERACTIONS WITH BOVINE SERUM-ALBUMIN IN PROTEIN-POLYPHOSPHATE PRECIPITATES,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,3,29,536-539,NA,1981,"VANDEGRIFT, V | EVANS, RR",,NA,NA,LR095,0021-8561,NA,all,all
WOS:000310548400013,Polyphosphate multi-tasks,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,11,10,2313-2314,NOV,2012,"Morrissey, J. H.",,10.1111/jth.12001,NA,030DF,1538-7933,NA,all,all
WOS:000313123900009,Inhibition of polyphosphate as a novel strategy for preventing thrombosis and inflammation,BLOOD,26,120,5103-5110,DEC 20,2012,"Smith, Stephanie A. | Choi, Sharon H. | Collins, Julie N. R. | Travers, Richard J. | Cooley, Brian C. | Morrissey, James H.",,10.1182/blood-2012-07-444935,NA,065CB,0006-4971,NA,all,all
WOS:000304661200117,Polyphosphate elicits pro-inflammatory responses that are counteracted by activated protein C in both cellular and animal models,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,6,10,1145-1151,JUN,2012,"Bae, J. -S. | Lee, W. | Rezaie, A. R.",cell adhesion | coagulation | inflammation | permeability | polyphosphate | signal transduction,10.1111/j.1538-7836.2012.04671.x,NA,950PM,1538-7933,NA,all,all
WOS:000239698100002,Polyphosphates obtained by gas-liquid technique,MATERIALE PLASTICE,2,43,83-85,NA,2006,"Iliescu, Smaranda | Ilia, Gheorghe | Popa, Adriana | Macarie, Lavinia",gas-liquid polycondensation | polyphosphate,NA,NA,072UI,0025-5289,NA,all,all
WOS:000490360800013,Effect of Fe on inorganic polyphosphate level in autotrophic and heterotrophic cells of Rhodospirillum rubrum,ARCHIVES OF MICROBIOLOGY,9,201,1307-1312,NOV,2019,"Kulakovskaya, Tatiana | Zvonarev, Anton | Laurinavichius, Kestutis | Khokhlova, Galina | Vainshtein, Mikhail",Rhodospirillum rubrum | Polyphosphate | Polyphosphatase | Fe | Autotrophic growth | Heterotrophic growth,10.1007/s00203-019-01697-x,NA,JE0EI,0302-8933,NA,all,all
WOS:000229354900005,In vitro detection and characterisation of a polyphosphate synthesising activity in the yeast Candida humicola G-1,RESEARCH IN MICROBIOLOGY,4,156,485-491,MAY,2005,"McGrath, JW | Kulakova, AN | Kulakov, LA | Quinn, JP",polyphosphate | yeast,10.1016/j.resmic.2004.12.006,NA,929OH,0923-2508,NA,all,all
WOS:000221279200006,Quantification of polyphosphate: different sensitivities to short-chain polyphosphate using enzymatic and colorimetric methods as revealed by ion chromatography,ANALYTICAL BIOCHEMISTRY,2,328,139-146,MAY 15,2004,"Ohtomo, R | Sekiguchi, Y | Mimura, T | Saito, M | Ezawa, T",ion chromatography | polyphosphate | polyphosphate kinase | toluidine blue O,10.1016/j.ab.2004.03.004,NA,818YA,0003-2697,NA,all,all
WOS:000368724100027,"Intracellular accumulation of trehalose and glycogen in an extreme oligotroph, Rhodococcus erythropolis N9T-4",BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY,3,80,610-613,MAR 3,2016,"Yano, Takanori | Funamizu, Yuhei | Yoshida, Nobuyuki",trehalose | glycogen | oligotrophy | Rhodococcus erythropolis N9T-4 | polyphosphate kinase,10.1080/09168451.2015.1107467,NA,DB7VG,0916-8451,NA,all,all
WOS:000310548400014,Polyphosphate binds to human von Willebrand factor in vivo and modulates its interaction with glycoprotein Ib,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,11,10,2315-2323,NOV,2012,"Montilla, M. | Hernandez-Ruiz, L. | Garcia-Cozar, F. J. | Alvarez-Laderas, I. | Rodriguez-Martorell, J. | Ruiz, F. A.",polyphosphate | von Willebrand disease | von Willebrand factor,10.1111/jth.12004,NA,030DF,1538-7933,NA,all,all
WOS:A19668373500003,POLYPHOSPHATE ESTER AS A SYNTHETIC AGENT .V. FISCHER INDOLE SYNTHESIS WITH POLYPHOSPHATE ESTER,CHEMICAL & PHARMACEUTICAL BULLETIN,9,14,934-+,NA,1966,"KANAOKA, Y | BAN, Y | MIYASHIT.K | IRIE, K | YONEMITS.O",,NA,NA,83735,0009-2363,NA,all,all
WOS:000169108900022,Study on some novel biodegradable polyphosphate esters,CHINESE CHEMICAL LETTERS,4,6,335-336,APR,1995,"Liu, LJ | Zhuo, RX | Zhang, YZ | Shi, XY",,NA,NA,V3004,1001-8417,NA,all,all
WOS:000312119600007,Stability of sodium polyphosphate dispersants in mineral processing applications,MINERALS ENGINEERING,NA,39,39-44,DEC,2012,"Farrokhpay, Saeed | Morris, Gayle E. | Britcher, Leanne G.",Polyphosphate | Calgon | Dispersion stability | Suspension theology,10.1016/j.mineng.2012.07.001,NA,051IK,0892-6875,NA,all,all
WOS:000332701200005,The Acidocalcisome Vacuolar Transporter Chaperone 4 Catalyzes the Synthesis of Polyphosphate in Insect- stages of Trypanosoma brucei and T. cruzi,JOURNAL OF EUKARYOTIC MICROBIOLOGY,2,61,155-165,MAR,2014,"Ulrich, Paul N. | Lander, Noelia | Kurup, Samarchith P. | Reiss, Laura | Brewer, Jessica | Soares Medeiros, Lia C. | Miranda, Kildare | Docampo, Roberto",calcium | epimastigotes | procyclic forms,10.1111/jeu.12093,NA,AC7IJ,1066-5234,NA,all,all
WOS:A1996WR36200004,Intracellular polyphosphate content and cadmium tolerance in Anacystis nidulans R2,MICROBIOS,355,88,105-114,NA,1996,"Keyhani, S | Lopez, JL | Clark, DS | Keasling, JD",polyphosphate | cadmium | cyanobacterium | toxicity | heavy metals | Anacystis nidulans,NA,NA,WR362,0026-2633,NA,all,all
WOS:000387628400001,Non-enzymatic quantification of polyphosphate levels in platelet lysates and releasates,JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS,NA,131,1-5,NOV 30,2016,"Schlagenhauf, Axel | Pohl, Sina | Haidl, Harald | Leschnik, Bettina | Gallistl, Siegfried | Muntean, Wolfgang",Platelets | Polyphosphate | Releasate | Silica-extraction,10.1016/j.jpba.2016.08.005,NA,EB8GB,0731-7085,NA,all,all
WOS:000489307800010,Determination of individual chain length and chain-length distribution of polyphosphates in microalgae by P-31-DOSY-NMR,ALGAL RESEARCH-BIOMASS BIOFUELS AND BIOPRODUCTS,NA,43,,NOV,2019,"Wang, Liming | Kuchendorf, Christina | Willbold, Sabine",Polyphosphate | Algae | DOSY-NMR,10.1016/j.algal.2019.101631,NA,JC5FZ,2211-9264,NA,all,all
WOS:A1978FW67000018,SOLUTION BEHAVIOR OF POLYPHOSPHATE COMPOUNDS .1. MOLECULAR-WEIGHT AND INTRINSIC-VISCOSITY OF AMMONIUM POLYPHOSPHATE,NIPPON KAGAKU KAISHI,11,NA,1556-1560,NA,1978,"NAKAHARA, H | KOBAYASHI, E | HATTORI, S | KAMATA, T",,NA,NA,FW670,0369-4577,NA,all,all
WOS:A1997WV76600007,Changes in metabolism of inorganic polyphosphate in rat tissues and human cells during development and apoptosis,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,1-2,1335,51-60,APR 17,1997,"Lorenz, B | Munkner, J | Oliveira, MP | Kuusksalu, A | Leitao, JM | Muller, WEG | Schroder, HC",polyphosphate | exopolyphosphatase | aging | apoptosis | HL-60 cell | (rat brain) | (rat liver),NA,NA,WV766,0304-4165,NA,all,all
WOS:A1992HQ84600007,SYNTHESIS AND DEGRADATION OF POLYPHOSPHATE IN THE FISSION YEAST SCHIZOSACCHAROMYCES-POMBE - MUTATIONS IN PHOSPHATASE GENES DO NOT AFFECT POLYPHOSPHATE METABOLISM,FEMS MICROBIOLOGY LETTERS,2,92,151-156,APR 15,1992,"MULLER, J | WESTENBERG, B | BOLLER, T | WIEMKEN, A",POLYPHOSPHATE | PHOSPHATE STARVATION | PHOSPHATASE | SCHIZOSACCHAROMYCES-POMBE,NA,NA,HQ846,0378-1097,NA,all,all
WOS:A1996TT69000070,Genetic manipulation of polyphosphate metabolism affects cadmium tolerance in Escherichia coli,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,2,62,743-746,FEB,1996,"Keasling, JD | Hupf, GA",,NA,NA,TT690,0099-2240,NA,all,all
WOS:000283833800030,Phosphoramidate End Labeling of Inorganic Polyphosphates: Facile Manipulation of Polyphosphate for Investigating and Modulating Its Biological Activities,BIOCHEMISTRY,45,49,9935-9941,NOV 16,2010,"Choi, Sharon H. | Collins, Julie N. R. | Smith, Stephanie A. | Davis-Harrison, Rebecca L. | Rienstra, Chad M. | Morrissey, James H.",,10.1021/bi1014437,NA,675MC,0006-2960,NA,all,all
WOS:000299293900013,Unusual polyphosphate inclusions observed in a marine Beggiatoa strain,ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,2,101,347-357,FEB,2012,"Brock, Joerg | Rhiel, Erhard | Beutler, Martin | Salman, Verena | Schulz-Vogt, Heide N.",Beggiatoa | Polyphosphate | Acidocalcisome | Confocal laser scanning microscopy,10.1007/s10482-011-9640-8,NA,878YN,0003-6072,NA,all,all
WOS:000167494100017,Differentiation of polyphosphate metabolism between the extra- and intraradical hyphae of arbuscular mycorrhizal fungi,NEW PHYTOLOGIST,3,149,555-563,MAR,2001,"Ezawa, T | Smith, SE | Smith, FA",acid phosphatase | arbuscular mycorrhizal fungi | exopolyphosphatase | Neutral red | polyphosphate | acidic vacuole,NA,NA,411JC,0028-646X,NA,all,all
WOS:000385284100001,Neutralizing blood-borne polyphosphate in vivo provides safe thromboprotection,NATURE COMMUNICATIONS,NA,7,,SEP,2016,"Labberton, Linda | Kenne, Ellinor | Long, Andy T. | Nickel, Katrin F. | Di Gennaro, Antonio | Rigg, Rachel A. | Hernandez, James S. | Butler, Lynn | Maas, Coen | Stavrou, Evi X. | Renne, Thomas",,10.1038/ncomms12616,NA,DY7BL,2041-1723,NA,all,all
WOS:000268138000045,Evaluation of Intracellular Polyphosphate Dynamics in Enhanced Biological Phosphorus Removal Process using Raman Microscopy,ENVIRONMENTAL SCIENCE & TECHNOLOGY,14,43,5436-5442,JUL 15,2009,"Majed, Nehreen | Matthaus, Christian | Diem, Max | Gu, April Z.",,10.1021/es900251n,NA,472NE,0013-936X,NA,all,all
WOS:000234938300014,Polyphosphate modulates blood coagulation and fibrinolysis,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,4,103,903-908,JAN 24,2006,"Smith, SA | Mutch, NJ | Baskar, D | Rohloff, P | Docampo, R | Morrissey, JH",factor V | platelets | tissue factor pathway inhibitor | acidocalcisomes | dense granules,NA,NA,007AC,0027-8424,NA,all,all
WOS:000419464400005,Transplantation of copper-doped calcium polyphosphate scaffolds combined with copper (II) preconditioned bone marrow mesenchymal stem cells for bone defect repair,JOURNAL OF BIOMATERIALS APPLICATIONS,6,32,738-753,JAN,2018,"Li, Yanhong | Wang, Jing | Wang, Yuliang | Du, Wenjia | Wang, Shuanke",Calcium polyphosphate | copper | bone marrow mesenchymal stem cells | bone defect repair | hypoxia-inducible factor 1,10.1177/0885328217739456,NA,FS0LB,0885-3282,NA,all,all
WOS:000483089300001,Class III Polyphosphate Kinase 2 Enzymes Catalyze the Pyrophosphorylation of Adenosine-5 '-Monophosphate,CHEMBIOCHEM,23,20,2961-2967,DEC 2,2019,"Ogawa, Marin | Uyeda, Atsuko | Harada, Kazuo | Sato, Yu | Kato, Yasuhiko | Watanabe, Hajime | Honda, Kohsuke | Matsuura, Tomoaki",enzymes | kinetics | polyphosphate kinase 2 | phosphorylation | reaction mechanisms,10.1002/cbic.201900303,NA,JS2SO,1439-4227,NA,all,all
