uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:A1992HM29100007,BIOLOGICAL PHOSPHATE REMOVAL BY ACTIVATED-SLUDGE UNDER DEFINED CONDITIONS,WATER RESEARCH,4,26,453-460,APR,1992,"APPELDOORN, KJ | KORTSTEE, GJJ | ZEHNDER, AJB",ACTIVATED SLUDGE | BIOLOGICAL PHOSPHATE REMOVAL | PHOSPHATE | POLYPHOSPHATE | WASTE-WATER TREATMENT,NA,NA,HM291,0043-1354,NA,freshwater,freshwater
WOS:A1993KY82400016,ECOLOGICAL SIGNIFICANCE OF BACTERIAL POLYPHOSPHATE METABOLISM IN SEDIMENTS,HYDROBIOLOGIA,1-3,253,179-192,MAR 5,1993,"DAVELAAR, D",HETEROTROPHIC BACTERIA | POLYPHOSPHATE METABOLISM | DISSIMILATORY MANGANESE AND IRON REDUCTION | ECOLOGICAL NICHE | PHOSPHORUS CYCLE | EUTROPHICATION,NA,NA,KY824,0018-8158,NA,freshwater,freshwater
WOS:000362845800019,Phosphate removal mechanism in an airlift-loop reactor under limited filamentous bulking conditions,DESALINATION AND WATER TREATMENT,5,56,1299-1308,OCT 30,2015,"Su, Yiming | Zhou, Xuefei | Dai, Chaomeng | Jiang, Ming | Zhang, Yalei",Airlift-loop reactor | Limited filamentous bulking | Polyphosphate-accumulating micro-organisms | Polyphosphate metabolism,10.1080/19443994.2014.934720,NA,CT5JP,1944-3994,NA,freshwater,freshwater
WOS:000300875100040,Diagenesis of settling seston: identity and transformations of organic phosphorus,JOURNAL OF ENVIRONMENTAL MONITORING,3,14,1098-1106,MAR,2012,"Reitzel, Kasper | Ahlgren, Joakim | Rydin, Emil | Egemose, Sara | Turner, Benjamin L. | Hupfer, Michael",,10.1039/c2em10883f,NA,900GP,1464-0325,NA,freshwater,freshwater
WOS:000278617000047,Fluorometric Quantification of Natural Inorganic Polyphosphate,ENVIRONMENTAL SCIENCE & TECHNOLOGY,12,44,4665-4671,JUN 15,2010,"Diaz, Julia M. | Ingall, Ellery D.",,10.1021/es100191h,NA,608WP,0013-936X,NA,freshwater,freshwater
WOS:000376471600004,Polyphosphate plays a vital role in the phosphorus dynamics of stream periphyton,FRESHWATER SCIENCE,2,35,490-502,JUN,2016,"Rier, Steven T. | Kinek, Keith C. | Hay, Sarah E. | Francoeur, Steven N.",polyphosphate | periphyton | phosphorus | streams | overplus | algae | spate | storm runoff | nutrient | pulse,10.1086/685859,NA,DM6OF,2161-9549,NA,freshwater,freshwater
WOS:000244992800019,Intracellular phosphorus metabolism and growth of Microcystis aeruginosa in dark/light cycles under various redox potential difference conditions,HYDROBIOLOGIA,NA,581,167-176,MAY,2007,"Shi, Xiaoli | Yang, Liuyan | Jiang, Lijuan | Kong, Fanxiang | Qin, Boqiang | Gao, Guang",Microcystis aeruginosa | growth | phosphorus metabolism | dark | light cycle | redox potential difference | Lake Taihu,10.1007/s10750-006-0517-1,NA,147HA,0018-8158,NA,freshwater,freshwater
WOS:000440115600050,Aquatic plant debris changes sediment enzymatic activity and microbial community structure,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,22,25,21801-21810,AUG,2018,"Xue, Wan-Lei | Pan, Wei | Lu, Qi | Xu, Qian-Ru | Wu, Cai-Nan | Du, Shao-Ting",Plant debris | High-throughput pyrosequencing | Sediment | Microbial community | Enzymatic activity | Polyphosphate-accumulating organisms,10.1007/s11356-018-2310-x,NA,GO6AE,0944-1344,NA,freshwater,freshwater
WOS:000311193600006,Studies of the effect of sodium tripolyphosphate on frozen shrimp by physicochemical analytical methods and Low Field Nuclear Magnetic Resonance (LF H-1 NMR),LWT-FOOD SCIENCE AND TECHNOLOGY,2,50,401-407,MAR,2013,"Carneiro, Carla da Silva | Marsico, Eliane Teixeira | Resende Ribeiro, Roberta de Oliveira | Conte Junior, Carlos Adam | Alvares, Thiago Silveira | Oliveira de Jesus, Edgar Francisco",Low Field Nuclear Magnetic Resonance (LF NMR) | Transversal relaxation | Shrimp freeze process | Polyphosphate,10.1016/j.lwt.2012.09.009,NA,038SE,0023-6438,NA,freshwater,freshwater
WOS:000358805000001,Microbiological study of bacteriophage induction in the presence of chemical stress factors in enhanced biological phosphorus removal (EBPR),WATER RESEARCH,NA,81,1-14,SEP 15,2015,"Motlagh, Amir Mohaghegh | Bhattacharjee, Ananda S. | Goel, Ramesh",Biological phosphorus removal | EBPR upset | Bacteriophage induction | Heavy metal | Cyanide | Antibiotic,10.1016/j.watres.2015.04.023,NA,CN9XS,0043-1354,NA,freshwater,freshwater
WOS:000170806300011,Composition of foods including added water using microwave dielectric spectra,FOOD CONTROL,7,12,467-482,OCT,2001,"Kent, M | Knochel, R | Daschner, F | Berger, UK",microwave dielectric spectroscopy | added water | composition,NA,NA,469GN,0956-7135,NA,freshwater,freshwater
WOS:000347624500007,Phosphorus Transformations from Reclaimed Wastewater to Irrigated Soil: A P-31 NMR Study,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,6,78,1884-1892,NOV-DEC,2014,"Zohar, Iris | Cade-Menun, Barbara | Paytan, Adina | Shaviv, Avi",,10.2136/sssaj2014.01.0037,NA,AY5PN,0361-5995,NA,freshwater,freshwater
WOS:000223353000001,Vertical gradient of nutrients in two dimictic lakes - influence of phototrophic sulfur bacteria on nutrient balance,AQUATIC SCIENCES,3,66,247-256,AUG,2004,"Selig, U | Hubener, T | Heerkloss, R | Schubert, H",phosphorus | polyphosphate | phototrophic sulfur bacteria | phytoplankton | zooplankton,10.1007/s00027-004-0684-y,NA,846XO,1015-1621,NA,freshwater,freshwater
WOS:000319179100013,STUDY ON SPECIES AND SOURCES OF PARTICULATE ORGANIC PHOSPHORUS IN THREE LARGE EUTROPHIC LAKES OF CHINA USING P-31-NMR AND 3D-EEMs,FRESENIUS ENVIRONMENTAL BULLETIN,5,22,1422-1431,NA,2013,"Chuai, Xiaoming | Chen, Xiaofeng | Yang, Liuyan | Zhou, Haixia",particulate organic phosphorus | P-31 nuclear magnetic resonance | three-dimensional excitation-emission matrix | Lake Hulun | Lake Dianchi | Lake Taihu,NA,NA,147PI,1018-4619,NA,freshwater,freshwater
WOS:000303697800006,PHYSIOLOGICAL AND ULTRASTRUCTURAL RESPONSES OF MICROCYSTIS AERUGINOSA TO DIFFERENT PHOSPHORUS CONCENTRATIONS,FRESENIUS ENVIRONMENTAL BULLETIN,4,21,838-843,NA,2012,"Tan, Xiang | Ma, Peiming | Song, Lirong | Zhang, Quanfa",Alkaline phosphatase activity | Microcystis aeruginosa | Inorganic phosphorus | Oxygen evolution activity | Polyphosphate bodies,NA,NA,937XQ,1018-4619,NA,freshwater,freshwater
WOS:000178976800014,Washing powders and the environment: has TAED any influence on the complexing behaviour of phosphonic acids?,WATER RESEARCH,17,36,4301-4306,OCT,2002,"Deluchat, V | Lacour, S | Serpaud, B | Bollinger, JC",TAED | phosphonic acids | complexation | copper ion | activator | washing powders,NA,NA,610TK,0043-1354,NA,freshwater,freshwater
WOS:000178394300016,Effect of ortho- and polyphosphates on the properties of iron particles and suspensions,JOURNAL AMERICAN WATER WORKS ASSOCIATION,10,94,87-99,OCT,2002,"Lytle, DA | Snoeyink, VL",,NA,NA,600MK,0003-150X,NA,freshwater,freshwater
WOS:000306092100006,"Quality Changes of Fresh and Frozen Protein Solutions Extracted from Atlantic Cod (Gadus morhua) Trim as Affected by Salt, Cryoprotectants and Storage Time",TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES,1,12,39-48,MAR,2012,"Shaviklo, Amir Reza | Thorkelsson, Gudjon | Arason, Sigurjon",Fish protein solution | pH-shift process | salt | cryoprotectants | viscosity | water holding capacity | cod | Gadus morhua,10.4194/1303-2712-v12_1_06,NA,969XG,1303-2712,NA,freshwater,freshwater
