uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:A1989CH56900002,THE INFLUENCE OF MARINE AND RIVER WATER PHOSPHORUS ON THE VIABILITY OF FUSARIUM AND PENICILLIUM,MIKOLOGIYA I FITOPATOLOGIYA,6,23,509-517,NA,1989,"ALTON, LV",,NA,NA,CH569,0026-3648,NA,marine,marine
WOS:000398568700014,Experimental study on recycling dredged marine sediment and phosphate tailing to produce earth fill,MARINE GEORESOURCES & GEOTECHNOLOGY,4,35,586-591,NA,2017,"Li, Mingdong | Cong, Xin | Zhu, Liping | Kong, Lingpeng | Zhang, Zhifeng | Tian, Anguo | Li, Lei",Compressibility | dredged sediment | optimum moisture content | recycle | shear strength | tailing,10.1080/1064119X.2016.1213340,NA,ER1QW,1064-119X,NA,marine,marine
WOS:000508491500032,Phosphorus-cycle disturbances during the Late Devonian anoxic events,GLOBAL AND PLANETARY CHANGE,NA,184,,JAN,2020,"Percival, L. M. E. | Bond, D. P. G. | Rakocinski, M. | Marynowski, L. | Hood, A. V. S. | Adatte, T. | Spangenberg, J. E. | Foellmi, K. B.",Phosphorus | Late Devonian | Marine anoxia | Nutrient recycling | Frasnian-Famennian extinction,10.1016/j.gloplacha.2019.103070,NA,KE3XD,0921-8181,NA,marine,marine
WOS:A1985AJY2000011,THE SOURCES AND FORMS OF PHOSPHORUS IN MARINE AEROSOL-PARTICLES AND RAIN FROM NORTHERN NEW ZEALAND,ATMOSPHERIC ENVIRONMENT,5,19,779-787,NA,1985,"CHEN, L | ARIMOTO, R | DUCE, RA",,NA,NA,AJY20,1352-2310,NA,marine,marine
WOS:A1987G171200014,AUTOMATIC METHOD FOR THE DETERMINATION OF ORTHO-PHOSPHATE AND TOTAL DISSOLVED PHOSPHORUS IN THE MARINE-ENVIRONMENT,FRESENIUS ZEITSCHRIFT FUR ANALYTISCHE CHEMIE,4,326,354-357,NA,1987,"EBERLEIN, K | KATTNER, G",,NA,NA,G1712,0016-1152,NA,marine,marine
WOS:A1988M913500001,A MATHEMATICAL-MODEL FOR THE EARLY DIAGENESIS OF PHOSPHORUS AND FLUORINE IN MARINE-SEDIMENTS - APATITE PRECIPITATION,AMERICAN JOURNAL OF SCIENCE,4,288,289-333,APR,1988,"VANCAPPELLEN, P | BERNER, RA",,NA,NA,M9135,0002-9599,NA,marine,marine
WOS:A1997XK47900014,Influence of water-column anoxia on the elemental fractionation of carbon and phosphorus during sediment diagenesis,MARINE GEOLOGY,1-4,139,219-229,JUN,1997,"Ingall, E | Jahnke, R",,NA,NA,XK479,0025-3227,NA,marine,marine
WOS:000231362200009,Utilization of phosphate diester by the marine diatom Chaetoceros ceratosporus,JOURNAL OF PLANKTON RESEARCH,6,27,603-606,JUN,2005,"Yamaguchi, H | Yamaguchi, M | Fukami, K | Adachi, M | Nishijima, T",,10.1093/plankt/fbi027,NA,957HZ,0142-7873,NA,marine,marine
WOS:A1979HY04200001,"TEMPERATURE EFFECTS ON STEADY-STATE GROWTH, PHOSPHORUS UPTAKE, AND THE CHEMICAL COMPOSITION OF A MARINE PHYTOPLANKTER",MICROBIAL ECOLOGY,3,5,153-166,NA,1979,"GOLDMAN, JC",,NA,NA,HY042,0095-3628,NA,marine,marine
WOS:A1995RT70100023,160 MY RECORD OF MARINE SEDIMENTARY PHOSPHORUS BURIAL - COUPLING OF CLIMATE AND CONTINENTAL WEATHERING UNDER GREENHOUSE AND ICEHOUSE CONDITIONS,GEOLOGY,9,23,859-862,SEP,1995,"FOLLMI, KB",,NA,NA,RT701,0091-7613,NA,marine,marine
WOS:A1995RB22200006,160-MY RECORD OF MARINE SEDIMENTARY PHOSPHORUS BURIAL - COUPLING OF CLIMATE AND CONTINENTAL WEATHERING UNDER GREENHOUSE AND ICEHOUSE CONDITIONS,GEOLOGY,6,23,503-506,JUN,1995,"FOLLMI, KB",,NA,NA,RB222,0091-7613,NA,marine,marine
WOS:000236874300009,Glacial atmospheric CO2 decline in association with decrease of marine sedimentary phosphorus,SCIENCE IN CHINA SERIES D-EARTH SCIENCES,3,49,322-330,MAR,2006,"Weng, HX | Zhang, XM | Wu, NY | Wang, Y | Chen, LH | Zhong, HX | Qin, YC",sedimentary phosphorus | calcium carbonate | atmospheric CO2 | northern shelf of the South China Sea | biogeochemistry,10.1007/s11430-006-0322-8,NA,033UC,1006-9313,NA,marine,marine
WOS:000299730600009,DISSECTING THE PHYSIOLOGICAL RESPONSE TO PHOSPHORUS STRESS IN MARINE SYNECHOCOCCUS ISOLATES (CYANOPHYCEAE),JOURNAL OF PHYCOLOGY,1,48,94-105,FEB,2012,"Mazard, Sophie | Wilson, William H. | Scanlan, Dave J.",marine Synechococcus | phosphorus | physiology | polyphosphate,10.1111/j.1529-8817.2011.01089.x,NA,884TB,0022-3646,NA,marine,marine
WOS:000356731300071,SAR11 lipid renovation in response to phosphate starvation,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,25,112,7767-7772,JUN 23,2015,"Carini, Paul | Van Mooy, Benjamin A. S. | Thrash, J. Cameron | White, Angelicque | Zhao, Yanlin | Campbell, Emily O. | Fredricks, Helen F. | Giovannoni, Stephen J.",marine phosphorus cycle | lipids | glucuronic acid | cyanobacteria | methylphosphonate,10.1073/pnas.1505034112,NA,CL1UV,0027-8424,NA,marine,marine
